station_id,name,latitude,longitude,address,google_maps,source
103609,Ather Grid Point - Caf Eleven,12.9233342441394,77.5548753083467,Outer Ring Road,"https://www.google.com/maps/search/?api=1&query=12.9233342441394,77.5548753083467",OpenChargeMap
103611,Ather Grid Point - Chapter One,13.0323019,77.5697127,New BEL Road,"https://www.google.com/maps/search/?api=1&query=13.0323019,77.5697127",OpenChargeMap
308731,Shell Recharge Mysore Road,12.94696,77.53247,"C-77, 3rd Cross Rd, Ranganathan Colony, Mysore Road","https://www.google.com/maps/search/?api=1&query=12.94696,77.53247",OpenChargeMap
309351,Lithium Charging Station,13.014903182800126,77.6462047089708,"820, 2nd A Cross Rd, HRBR Layout 1st Block","https://www.google.com/maps/search/?api=1&query=13.014903182800126,77.6462047089708",OpenChargeMap
308891,Shell Recharge Old Madras Road,12.9923,77.65942,"Old Madras Rd, Rajana Colony, K R PURAM HOBLI","https://www.google.com/maps/search/?api=1&query=12.9923,77.65942",OpenChargeMap
309299,"Bengaluru One, Old Airport Road",12.95925146155301,77.6627608005785,"S3, Old Airport Road, Sudhama Nagar","https://www.google.com/maps/search/?api=1&query=12.95925146155301,77.6627608005785",OpenChargeMap
308807,RMZ Infinity,12.99365,77.66045,"3, Old Madras Rd, opposite Gopalan Signature Mall","https://www.google.com/maps/search/?api=1&query=12.99365,77.66045",OpenChargeMap
309285,The Pavilion 2,12.90375,77.60136,"Dollars Colony, J.P Nagar Phase 4","https://www.google.com/maps/search/?api=1&query=12.90375,77.60136",OpenChargeMap
308808,Grand Mercure Bengaluru,12.99267,77.66117,"Old Madras Rd, Rahat Bagh","https://www.google.com/maps/search/?api=1&query=12.99267,77.66117",OpenChargeMap
309283,Anant Cars Bannerghatta Road,12.90302,77.60159,"Janardhan Towers,opposite to Rainbow Hospital","https://www.google.com/maps/search/?api=1&query=12.90302,77.60159",OpenChargeMap
308734,Shell Recharge Yeshwantpur,13.02499,77.54759,"Tumkur Rd, Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur, Bengaluru, Karnataka 560022","https://www.google.com/maps/search/?api=1&query=13.02499,77.54759",OpenChargeMap
309278,"Key Motors, Kanakapura Main Road",12.90401,77.57358,"No 71, 1A & 71/7, Kanakapura Main Road, opposite Gopalan Temple Trees Apartment","https://www.google.com/maps/search/?api=1&query=12.90401,77.57358",OpenChargeMap
309220,"Adishakti Cars, Hebbal",13.04291,77.60927,"56, Outer Ring Road, opposite Lumbini Gardens","https://www.google.com/maps/search/?api=1&query=13.04291,77.60927",OpenChargeMap
308758,KEVAL Charging Station,13.0001,77.52435,"568, 6th Cross, Outer Ring Road, Service Road","https://www.google.com/maps/search/?api=1&query=13.0001,77.52435",OpenChargeMap
308663,MEI EV charging hub,13.026816255694186,77.54261284631212,Bengaluru,"https://www.google.com/maps/search/?api=1&query=13.026816255694186,77.54261284631212",OpenChargeMap
309190,Sixth Gear Cars,13.046755410837207,77.59123644794158,"Bellary Road, Hebbal Kempapura","https://www.google.com/maps/search/?api=1&query=13.046755410837207,77.59123644794158",OpenChargeMap
309300,Divija EV charging Station,12.918010619982525,77.64926514630082,"1066, 24th Main Road","https://www.google.com/maps/search/?api=1&query=12.918010619982525,77.64926514630082",OpenChargeMap
308798,Taj Yeshwantpur,13.028822486015997,77.54032150168894,"2275, Tumkur Road, Yeshwanthpur Industrial Area, Phase 1","https://www.google.com/maps/search/?api=1&query=13.028822486015997,77.54032150168894",OpenChargeMap
308903,Shell Recharge Yelachenahalli,12.89719,77.57071,"Kanakapura Main Road, next to Yelachenahali, Krishna Devaraya Nagar, Kashi Nagar, Kumaraswamy Layout","https://www.google.com/maps/search/?api=1&query=12.89719,77.57071",OpenChargeMap
308923,ibis Bengaluru Hosur Road,12.90073,77.63203,"26/1, near Central Silk Board Junction, next to The Oxford College","https://www.google.com/maps/search/?api=1&query=12.90073,77.63203",OpenChargeMap
309188,Gokulam Grand Hotel & Spa,13.04204,77.55465,"115, Mangalore - Villupuram Road, HMR Layout","https://www.google.com/maps/search/?api=1&query=13.04204,77.55465",OpenChargeMap
309187,Elements Mall,13.04612,77.6269,Thanisandra Main Road,"https://www.google.com/maps/search/?api=1&query=13.04612,77.6269",OpenChargeMap
309298,KTC Legacy Charging Station,12.945761639147051,77.67413004669817,"Site No. 1, Pearl Paradise Layout","https://www.google.com/maps/search/?api=1&query=12.945761639147051,77.67413004669817",OpenChargeMap
309281,"Key Motors, Bannerghatta Road",12.88912,77.59736,"#215/15, Arakere Gate","https://www.google.com/maps/search/?api=1&query=12.88912,77.59736",OpenChargeMap
308922,Blusmart Charging Station (HSR Hub),12.90212,77.64191,"ITI Layout, Sector 7, HSR Layout","https://www.google.com/maps/search/?api=1&query=12.90212,77.64191",OpenChargeMap
103607,Ather Grid Point - Fab Cafe,12.9339420487577,77.517451890213,Kenchenahalli Main Road,"https://www.google.com/maps/search/?api=1&query=12.9339420487577,77.517451890213",OpenChargeMap
309309,DoubleTree Suites by Hilton Bengaluru Outer Ring Road,12.919111753741149,77.66515519490173,"Iblur Gate, Dr. Puneeth Rajkumar Road ","https://www.google.com/maps/search/?api=1&query=12.919111753741149,77.66515519490173",OpenChargeMap
309328,Forum South Bengaluru,12.88919162512768,77.56343684144673,"Konanakunte Cross Metro Statio, Kanakapura Road","https://www.google.com/maps/search/?api=1&query=12.88919162512768,77.56343684144673",OpenChargeMap
309277,BESCOM Rajarajeshwari Nagar,12.92905,77.514789,"638, Kenchenahalli Main Road","https://www.google.com/maps/search/?api=1&query=12.92905,77.514789",OpenChargeMap
308889,Shell Recharge Thanisandra,13.05367,77.63073,"Thanisandra Main Road, Hobli, Ashwath Nagar, KR Puram","https://www.google.com/maps/search/?api=1&query=13.05367,77.63073",OpenChargeMap
308901,Shell Recharge Haralur,12.91293,77.66542,"Plot No.6, Sy No.27/2, Haralur Road, Ambalipura Village","https://www.google.com/maps/search/?api=1&query=12.91293,77.66542",OpenChargeMap
309302,"Prerana Motors, Hongasandra",12.8912,77.63829,"No 55 Kudlugate, Hosur Road, next to Ozone Tech Park, Kudlu Gate","https://www.google.com/maps/search/?api=1&query=12.8912,77.63829",OpenChargeMap
309350,MG Motor B Narayanapura,12.99577,77.6847,"1, Outer Ring Road, Kamadhenu Nagar","https://www.google.com/maps/search/?api=1&query=12.99577,77.6847",OpenChargeMap
308732,Jio BP Pulse,12.98931,77.50062,Miraj Cinemas,"https://www.google.com/maps/search/?api=1&query=12.98931,77.50062",OpenChargeMap
309301,Pratham Motors,12.89388,77.65157,"58/5, Kudlu Road, next to Zee School, HSR Extension","https://www.google.com/maps/search/?api=1&query=12.89388,77.65157",OpenChargeMap
309279,Royal Meenakshi Mall,12.8759,77.59583,Bannerghatta Road,"https://www.google.com/maps/search/?api=1&query=12.8759,77.59583",OpenChargeMap
